67	55
67	59
67	60
67	61
67	62
67	63
67	64
67	65
67	66
67	67
67	68
67	69
67	70
67	71
67	72
67	73
67	74
67	75
67	76
67	77
67	79
68	55
68	64
68	65
68	66
68	67
68	68
68	69
68	70
68	71
68	72
68	74
68	76
69	49
69	57
69	58
69	59
69	60
69	61
69	62
69	64
69	65
69	66
69	67
69	68
69	69
69	70
69	71
69	72
69	73
69	74
69	75
69	76
69	77
69	79
69	81
69	84
70	57
70	58
70	60
70	61
70	62
70	63
70	64
70	65
70	66
70	67
70	68
70	69
70	70
70	71
70	72
70	73
70	74
70	75
70	77
70	78
70	79
70	82
70	84
71	64
71	65
71	67
71	68
71	69
71	70
71	71
71	72
71	73
71	74
71	75
71	76
71	78
71	79
72	62
72	63
72	64
72	65
72	66
72	67
72	68
72	69
72	70
72	71
72	72
72	73
72	74
72	75
72	76
72	77
72	79
72	81
73	57
73	64
73	66
73	67
73	69
73	70
73	71
73	72
73	73
73	74
73	75
73	76
73	77
73	81
73	82
74	62
74	64
74	65
74	66
74	67
74	68
74	69
74	70
74	71
74	72
74	73
74	74
74	75
74	76
74	77
74	78
74	79
74	81
74	82
74	84
75	69
75	71
75	72
75	73
75	74
75	75
75	76
75	77
75	78
75	79
76	60
76	62
76	65
76	67
76	69
76	70
76	71
76	72
76	73
76	74
76	75
76	76
76	77
76	78
76	79
76	80
76	81
76	83
77	62
77	65
77	69
77	70
77	71
77	72
77	73
77	74
77	75
77	76
77	77
77	78
77	79
77	81
77	82
77	84
78	75
78	76
78	77
78	78
78	79
78	80
78	81
79	67
79	70
79	71
79	72
79	73
79	74
79	75
79	76
79	77
79	78
79	79
79	80
79	81
79	82
80	76
80	78
80	79
80	81
80	83
81	69
81	71
81	72
81	73
81	74
81	75
81	76
81	77
81	78
81	79
81	80
81	81
81	82
81	83
82	73
82	76
82	77
82	79
82	81
82	82
82	84
83	75
83	76
83	80
83	84
84	77
84	81
84	82
84	84
